start;end;duration;jobs;njobs;days;ndays
2;2;0;0;1;3;1
2;4;2;0;1;3;1
2;4;2;0;1;3;1
2;2;0;0;1;3;1
2;4;2;0;1;3;1
2;2;0;0;1;3;1
2;4;2;0;1;3;1
4;4;0;0;1;3;1
2;2;0;0;1;3;1
2;2;0;0;1;3;1
4;4;0;0;1;3;1
