start;end;duration;jobs;njobs;days;ndays
252854455600;252854635545;179945;2;1;3;1
252854635545;252854637114;1569;2;1;3;1
252854637114;252854773357;136243;2;1;3;1
252855648564;252855667473;18909;2;1;3;1
252855667473;252855686123;18650;2;1;3;1
252855686123;252855691281;5158;2;1;3;1
252855691281;252855891191;199910;2;1;3;1
252855891191;252856121574;230383;2;1;3;1
258779767176;258814211978;34444802;1;1;3;1
