start;end;duration;jobs;njobs;days;ndays
258107607982;258107608071;89;2,9;2;1;1
258107608071;258107608091;20;2,9;2;1;1
258107608091;258107608241;150;2,9;2;1;1
258107608241;258107608455;214;2,9;2;1;1
258107608455;258107608536;81;2,9;2;1;1
258107608536;258107608692;156;2,9;2;1;1
258107608692;258107608721;29;2,9;2;1;1
258107608721;258107608873;152;2,9;2;1;1
258107608873;258107608938;65;2,9;2;1;1
258107608938;258107608967;29;2,9;2;1;1
258107608967;258107609018;51;2,9;2;1;1
258107609018;258107609165;147;2,9;2;1;1
258107609165;258107609191;26;2,9;2;1;1
258107609191;258107609344;153;2,9;2;1;1
258107609344;258107609358;14;2,9;2;1;1
258107609358;258107609417;59;2,9;2;1;1
258107609417;258107609482;65;2,9;2;1;1
258107609482;258107609546;64;2,9;2;1;1
258107609546;258107609581;35;2,9;2;1;1
258107609581;258107609608;27;2,9;2;1;1
258107609608;258107609845;237;2,9;2;1;1
258107609845;258107609848;3;2,9;2;1;1
258107609848;258107609918;70;2,9;2;1;1
258107609918;258107609942;24;2,9;2;1;1
258107609942;258107610042;100;2,9;2;1;1
258107610042;258107610151;109;2,9;2;1;1
258107610151;258107610205;54;2,9;2;1;1
258107610205;258107610282;77;2,9;2;1;1
258107610282;258107610389;107;2,9;2;1;1
258107610389;258107610441;52;2,9;2;1;1
258107610441;258107610455;14;2,9;2;1;1
258107610455;258107610564;109;2,9;2;1;1
258107610564;258107610584;20;2,9;2;1;1
258107610584;258107610823;239;2,9;2;1;1
258107610823;258107610923;100;2,9;2;1;1
258107610923;258107610932;9;2,9;2;1;1
258107610932;258107611024;92;2,9;2;1;1
258107611024;258107611065;41;2,9;2;1;1
258107611065;258107611095;30;2,9;2;1;1
258107611095;258107611119;24;2,9;2;1;1
258107611119;258107611151;32;2,9;2;1;1
258107611151;258107611372;221;2,9;2;1;1
258107611372;258107611432;60;2,9;2;1;1
258107611432;258107611456;24;2,9;2;1;1
258107611456;258107611493;37;2,9;2;1;1
258107611493;258107611581;88;2,9;2;1;1
258107611581;258107611782;201;2,9;2;1;1
258107611782;258107612004;222;2,9;2;1;1
258107612004;258107612049;45;2,9;2;1;1
258107612049;258107612060;11;2,9;2;1;1
258107612060;258107612241;181;2,9;2;1;1
258107612241;258107612331;90;2,9;2;1;1
258107612331;258107612401;70;2,9;2;1;1
258107612401;258107612667;266;2,9;2;1;1
258107612667;258107612999;332;2,9;2;1;1
258107613275;258107613696;421;2,9;2;1;1
258107613696;258107613739;43;2,9;2;1;1
258107613739;258107613927;188;2,9;2;1;1
258107613927;258107613966;39;2,9;2;1;1
258107613966;258107614155;189;2,9;2;1;1
258107614155;258107614174;19;2,9;2;1;1
258107614174;258107614218;44;2,9;2;1;1
258107614218;258107614342;124;2,9;2;1;1
258107614342;258107614358;16;2,9;2;1;1
258107614358;258107614420;62;2,9;2;1;1
258107614420;258107614589;169;2,9;2;1;1
258107614589;258107614655;66;2,9;2;1;1
258107614655;258107614716;61;2,9;2;1;1
258107614716;258107614865;149;2,9;2;1;1
258107614865;258107615196;331;2,9;2;1;1
258107615196;258107615227;31;2,9;2;1;1
258107615227;258107615295;68;2,9;2;1;1
258107615295;258107615316;21;2,9;2;1;1
258107615316;258107615632;316;2,9;2;1;1
258107615632;258107615674;42;2,9;2;1;1
258107615674;258107615728;54;2,9;2;1;1
258107615728;258107615787;59;2,9;2;1;1
258107615787;258107615835;48;2,9;2;1;1
258107615835;258107615998;163;2,9;2;1;1
258107615998;258107616059;61;2,9;2;1;1
258107616059;258107616060;1;2,9;2;1;1
258107616060;258107616090;30;2,9;2;1;1
258107616090;258107616171;81;2,9;2;1;1
258107616171;258107616183;12;2,9;2;1;1
258107616183;258107616211;28;2,9;2;1;1
258107616211;258107616292;81;2,9;2;1;1
258107616292;258107616339;47;2,9;2;1;1
258107616339;258107616357;18;2,9;2;1;1
258107616357;258107616631;274;2,9;2;1;1
258107616631;258107616673;42;2,9;2;1;1
258107616673;258107616718;45;2,9;2;1;1
258107616718;258107616746;28;2,9;2;1;1
258107616746;258107616759;13;2,9;2;1;1
258107616759;258107616802;43;2,9;2;1;1
258107616802;258107616873;71;2,9;2;1;1
258107616873;258107616877;4;2,9;2;1;1
258107616877;258107616929;52;2,9;2;1;1
258107616929;258107616952;23;2,9;2;1;1
258107616952;258107617074;122;2,9;2;1;1
258107617074;258107617147;73;2,9;2;1;1
258107617147;258107617216;69;2,9;2;1;1
258107617216;258107617426;210;2,9;2;1;1
258107617426;258107617757;331;2,9;2;1;1
258107617757;258107618067;310;2,9;2;1;1
258107618067;258107618460;393;2,9;2;1;1
258107618460;258107618515;55;2,9;2;1;1
258107618515;258107618566;51;2,9;2;1;1
258107618566;258107618626;60;2,9;2;1;1
258107618626;258107618788;162;2,9;2;1;1
258107618788;258107618818;30;2,9;2;1;1
258107618818;258107618935;117;2,9;2;1;1
258107618935;258107619012;77;2,9;2;1;1
258107619012;258107619111;99;2,9;2;1;1
258107619111;258107619127;16;2,9;2;1;1
