start;end;duration;jobs;njobs;days;ndays
251067666083;251067668450;2367;9;1;1;1
251067668450;251067677451;9001;9;1;1;1
251067677451;251067680879;3428;9;1;1;1
251067680879;251067709484;28605;9;1;1;1
251067709484;251067715827;6343;9;1;1;1
251067715827;251067719332;3505;9;1;1;1
251067719332;251067721435;2103;9;1;1;1
251067721435;251067732224;10789;9;1;1;1
251067732224;251067732639;415;9;1;1;1
251067732639;251082094532;14361893;9;1;1;1
251082094532;251082096896;2364;9;1;1;1
251082096896;251082097038;142;9;1;1;1
251082097038;251082097081;43;9;1;1;1
251082097081;251082097116;35;9;1;1;1
251082097116;251082097578;462;9;1;1;1
251082097578;251082097747;169;9;1;1;1
251082097747;251082097754;7;9;1;1;1
251082097754;251082097999;245;9;1;1;1
251082097999;251082098067;68;9;1;1;1
251082098067;251082098299;232;9;1;1;1
251082098299;251082098547;248;9;1;1;1
251082098547;251082098784;237;9;1;1;1
251082098784;251082098839;55;9;1;1;1
251082098839;251082098885;46;9;1;1;1
251082098885;251082099422;537;9;1;1;1
251082099422;251082099762;340;9;1;1;1
251082099762;251082099821;59;9;1;1;1
251082099821;251082100210;389;9;1;1;1
251082100210;251082100560;350;9;1;1;1
251082100560;251082100666;106;9;1;1;1
251082100666;251082100848;182;9;1;1;1
251082100848;251082100994;146;9;1;1;1
251082100994;251082101085;91;9;1;1;1
251082101085;251082101183;98;9;1;1;1
251082101183;251082101449;266;9;1;1;1
251082101449;251082101754;305;9;1;1;1
251082101754;251082101784;30;9;1;1;1
251082101784;251082101944;160;9;1;1;1
251082101944;251082102000;56;9;1;1;1
251082102000;251082102271;271;9;1;1;1
251082102271;251082102440;169;9;1;1;1
251082102440;251082102766;326;9;1;1;1
251082102766;251082102806;40;9;1;1;1
251082102806;251082103060;254;9;1;1;1
251082103060;251082103074;14;9;1;1;1
251082103074;251082104529;1455;9;1;1;1
251082104529;251082104687;158;9;1;1;1
251082104687;251082104983;296;9;1;1;1
251082104983;251082105049;66;9;1;1;1
251082105049;251082105121;72;9;1;1;1
251082105121;251082105524;403;9;1;1;1
251082105524;251082105999;475;9;1;1;1
251082105999;251082106109;110;9;1;1;1
251082106109;251082106328;219;9;1;1;1
251082106328;251082106449;121;9;1;1;1
251082106449;251082107928;1479;9;1;1;1
251082107928;251082108011;83;9;1;1;1
251082108011;251082109281;1270;9;1;1;1
251082109281;251082112628;3347;9;1;1;1
251082112628;251082123434;10806;9;1;1;1
251082123434;251082127004;3570;9;1;1;1
251082127004;251082155932;28928;9;1;1;1
251082155932;251082164305;8373;9;1;1;1
251082164305;251082224248;59943;9;1;1;1
251082224248;251082225021;773;9;1;1;1
251082225021;251082225515;494;9;1;1;1
251082225515;251082225537;22;9;1;1;1
251082225537;251082225562;25;9;1;1;1
251082225562;251082225869;307;9;1;1;1
251082225869;251082225871;2;9;1;1;1
251082225871;251082225873;2;9;1;1;1
251082225873;251082225911;38;9;1;1;1
251082225911;251082225934;23;9;1;1;1
251082225934;251082226002;68;9;1;1;1
251082226002;251082226066;64;9;1;1;1
251082226066;251082226077;11;9;1;1;1
251082226077;251082226093;16;9;1;1;1
251082226093;251082226105;12;9;1;1;1
251082226105;251082226156;51;9;1;1;1
251082226156;251082226162;6;9;1;1;1
251082226162;251082226299;137;9;1;1;1
251082226299;251082226327;28;9;1;1;1
251082226327;251082226554;227;9;1;1;1
251082226554;251082226581;27;9;1;1;1
251082226581;251082226594;13;9;1;1;1
251082226594;251082226648;54;9;1;1;1
251082226648;251082226696;48;9;1;1;1
251082226696;251082226957;261;9;1;1;1
251082226957;251082227026;69;9;1;1;1
251082227026;251082227375;349;9;1;1;1
251082227375;251082227454;79;9;1;1;1
251082227454;251082227652;198;9;1;1;1
251082227652;251082228226;574;9;1;1;1
251082228226;251082228267;41;9;1;1;1
251082228267;251082228401;134;9;1;1;1
251082228401;251082228946;545;9;1;1;1
251082228946;251082229074;128;9;1;1;1
251082229074;251082229083;9;9;1;1;1
251082229083;251082229434;351;9;1;1;1
251082229434;251082229507;73;9;1;1;1
251082229507;251082229561;54;9;1;1;1
251082229561;251082229609;48;9;1;1;1
251082229609;251082229629;20;9;1;1;1
251082229629;251082229967;338;9;1;1;1
251082229967;251082230294;327;9;1;1;1
251082230294;251082230316;22;9;1;1;1
251082230316;251082234108;3792;9;1;1;1
251082234108;251082236199;2091;9;1;1;1
251082236199;251082236242;43;9;1;1;1
251082236242;251082236271;29;9;1;1;1
251082236271;251082236284;13;9;1;1;1
251082236284;251082236366;82;9;1;1;1
251082236366;251082236476;110;9;1;1;1
251082236476;251082295452;58976;9;1;1;1
251082295452;251082295582;130;9;1;1;1
251082295582;251082295593;11;9;1;1;1
251082295593;252169267789;1086972196;9;1;1;1
252169267789;252169294162;26373;9;1;1;1
252169294162;252169313952;19790;9;1;1;1
252169313952;252169314817;865;9;1;1;1
