start;end;duration;jobs;njobs;days;ndays
258105069555;258105069605;50;2,9;2;1;1
258105069605;258105069658;53;2,9;2;1;1
258105069658;258105069692;34;2,9;2;1;1
258105069692;258105069715;23;2,9;2;1;1
258105069715;258105071575;1860;2,9;2;1;1
258105071575;258105071623;48;2,9;2;1;1
258105071623;258105071650;27;2,9;2;1;1
258105071793;258105071927;134;2,9;2;1;1
258105071927;258105072099;172;2,9;2;1;1
258105072099;258105072284;185;2,9;2;1;1
258105072284;258105072311;27;2,9;2;1;1
258105072311;258105072514;203;2,9;2;1;1
258105072514;258105072555;41;2,9;2;1;1
258105072555;258105074175;1620;2,9;2;1;1
258105074175;258105077195;3020;2,9;2;1;1
258105077195;258105081731;4536;2,9;2;1;1
258105081731;258105083557;1826;2,9;2;1;1
258105083557;258105085861;2304;2,9;2;1;1
258105085861;258105086887;1026;2,9;2;1;1
258105086887;258105087006;119;2,9;2;1;1
258105087006;258105087487;481;2,9;2;1;1
258105087487;258105087500;13;2,9;2;1;1
258105087500;258105087533;33;2,9;2;1;1
258105087733;258105088013;280;2,9;2;1;1
258105088013;258105088212;199;2,9;2;1;1
258105088212;258105088379;167;2,9;2;1;1
258105088379;258105088863;484;2,9;2;1;1
258105141076;258105142260;1184;2,9;2;1;1
258105142260;258105143898;1638;2,9;2;1;1
258105143898;258105144628;730;2,9;2;1;1
258105144628;258105150675;6047;2,9;2;1;1
258105150675;258105152960;2285;2,9;2;1;1
258105152960;258105153347;387;2,9;2;1;1
258105153347;258105154938;1591;2,9;2;1;1
258105154938;258105157746;2808;2,9;2;1;1
258105157746;258105158227;481;2,9;2;1;1
258105158227;258105159881;1654;2,9;2;1;1
258105160179;258105160317;138;2,9;2;1;1
258105160317;258105160319;2;2,9;2;1;1
258105160319;258105160478;159;2,9;2;1;1
258105160478;258105160862;384;2,9;2;1;1
258105160862;258105160913;51;2,9;2;1;1
258105160913;258105161142;229;2,9;2;1;1
258105161142;258105161188;46;2,9;2;1;1
258105161188;258105161351;163;2,9;2;1;1
258105161351;258105164259;2908;2,9;2;1;1
258105164259;258105165553;1294;2,9;2;1;1
258105165553;258105169468;3915;2,9;2;1;1
258105169468;258105169518;50;2,9;2;1;1
258105169518;258105171074;1556;2,9;2;1;1
258105171074;258105172989;1915;2,9;2;1;1
258105172989;258105173034;45;2,9;2;1;1
258105173034;258105173089;55;2,9;2;1;1
258105173460;258105173505;45;2,9;2;1;1
258105173505;258105173568;63;2,9;2;1;1
258105173568;258105173609;41;2,9;2;1;1
258105173609;258105173797;188;2,9;2;1;1
258105173797;258105174390;593;2,9;2;1;1
258105174390;258105175952;1562;2,9;2;1;1
258105175952;258105176204;252;2,9;2;1;1
258105176204;258105179544;3340;2,9;2;1;1
258105179544;258105180525;981;2,9;2;1;1
258105180525;258105185305;4780;2,9;2;1;1
258105185305;258105185600;295;2,9;2;1;1
258105185600;258105185704;104;2,9;2;1;1
258105185704;258105185891;187;2,9;2;1;1
258105185891;258105186520;629;2,9;2;1;1
258105186520;258105187473;953;2,9;2;1;1
258105187473;258105188305;832;2,9;2;1;1
258105188305;258105188952;647;2,9;2;1;1
258105188952;258105189630;678;2,9;2;1;1
258105189630;258105197373;7743;2,9;2;1;1
258105256214;258105257840;1626;2,9;2;1;1
258105257840;258105260660;2820;2,9;2;1;1
258105260660;258105261596;936;2,9;2;1;1
258105261596;258105261604;8;2,9;2;1;1
258105261604;258105261656;52;2,9;2;1;1
258105261656;258105261943;287;2,9;2;1;1
258105261943;258105270034;8091;2,9;2;1;1
258105270034;258105272300;2266;2,9;2;1;1
258105272300;258105273728;1428;2,9;2;1;1
258105273728;258105278395;4667;2,9;2;1;1
258105278395;258105278402;7;2,9;2;1;1
258105278402;258105278462;60;2,9;2;1;1
258105278708;258105278802;94;2,9;2;1;1
258105278802;258105278923;121;2,9;2;1;1
258105278923;258105279163;240;2,9;2;1;1
258105279163;258105279287;124;2,9;2;1;1
258105279287;258105279409;122;2,9;2;1;1
258105279409;258105282107;2698;2,9;2;1;1
258105282107;258105283406;1299;2,9;2;1;1
258105283406;258105284303;897;2,9;2;1;1
258105284303;258105287543;3240;2,9;2;1;1
258105287543;258105288739;1196;2,9;2;1;1
258105288739;258105289008;269;2,9;2;1;1
258105289008;258105294429;5421;2,9;2;1;1
258105294429;258105294557;128;2,9;2;1;1
258105294557;258105294820;263;2,9;2;1;1
258105294820;258105294899;79;2,9;2;1;1
258105294899;258105295624;725;2,9;2;1;1
258105295624;258105295671;47;2,9;2;1;1
258105295671;258105295709;38;2,9;2;1;1
258105295709;258105295747;38;2,9;2;1;1
258105295747;258105298823;3076;2,9;2;1;1
258105298823;258105299378;555;2,9;2;1;1
258105299378;258105299424;46;2,9;2;1;1
258105299424;258105299460;36;2,9;2;1;1
258105299460;258105299496;36;2,9;2;1;1
258105299496;258105299923;427;2,9;2;1;1
258105299923;258105299930;7;2,9;2;1;1
258105299930;258105299966;36;2,9;2;1;1
258105299966;258105300537;571;2,9;2;1;1
258105300537;258105301216;679;2,9;2;1;1
258105301216;258105301880;664;2,9;2;1;1
258105301880;258105304459;2579;2,9;2;1;1
258105304459;258105305342;883;2,9;2;1;1
258105305342;258105305634;292;2,9;2;1;1
258105305634;258105306141;507;2,9;2;1;1
258105306141;258105306754;613;2,9;2;1;1
258105306754;258105307816;1062;2,9;2;1;1
258105307816;258105315808;7992;2,9;2;1;1
258105315808;258105315844;36;2,9;2;1;1
258105315844;258105315912;68;2,9;2;1;1
258105315912;258105316237;325;2,9;2;1;1
258105316237;258105320197;3960;2,9;2;1;1
258105332772;258105337508;4736;2,9;2;1;1
258105337508;258105338603;1095;2,9;2;1;1
258105338603;258105343760;5157;2,9;2;1;1
258105343760;258105358608;14848;2,9;2;1;1
258105358608;258105364047;5439;2,9;2;1;1
258105364047;258105364978;931;2,9;2;1;1
258105364978;258105365766;788;2,9;2;1;1
258105365766;258105366695;929;2,9;2;1;1
258105366695;258105371354;4659;2,9;2;1;1
258105371354;258105372022;668;2,9;2;1;1
258105372022;258105372186;164;2,9;2;1;1
258105372186;258105375966;3780;2,9;2;1;1
258105375966;258105377250;1284;2,9;2;1;1
258105377416;258105378009;593;2,9;2;1;1
258105378009;258105378427;418;2,9;2;1;1
258105378427;258105378462;35;2,9;2;1;1
258105378462;258105378505;43;2,9;2;1;1
258105378505;258105378547;42;2,9;2;1;1
258105378547;258105378598;51;2,9;2;1;1
258105378598;258105378640;42;2,9;2;1;1
258105378640;258105378680;40;2,9;2;1;1
258105378680;258105385374;6694;2,9;2;1;1
258105385374;258105385986;612;2,9;2;1;1
258105385986;258105386302;316;2,9;2;1;1
258105386302;258105401814;15512;2,9;2;1;1
258105433712;258105435486;1774;2,9;2;1;1
258105435486;258105437525;2039;2,9;2;1;1
258105437525;258105439397;1872;2,9;2;1;1
258105439397;258105440886;1489;2,9;2;1;1
258105440886;258105441396;510;2,9;2;1;1
258105441396;258105441431;35;2,9;2;1;1
258105441431;258105441466;35;2,9;2;1;1
258105441466;258105441631;165;2,9;2;1;1
