start;end;duration;jobs;njobs;days;ndays
258112359941;258112360497;556;2,9;2;1;1
258112407081;258112407924;843;2,9;2;1;1
258112558507;258112560375;1868;2,9;2;1;1
258112560375;258112563723;3348;2,9;2;1;1
258112563723;258112564178;455;2,9;2;1;1
258112564178;258112564486;308;2,9;2;1;1
258112564486;258112568470;3984;2,9;2;1;1
258112568470;258112573361;4891;2,9;2;1;1
258112573361;258112573640;279;2,9;2;1;1
258112573855;258112573978;123;2,9;2;1;1
258112574145;258112575430;1285;2,9;2;1;1
258112575430;258112576336;906;2,9;2;1;1
258112576336;258112581372;5036;2,9;2;1;1
258112581372;258112582244;872;2,9;2;1;1
258112583076;258112584707;1631;2,9;2;1;1
258112584707;258112585334;627;2,9;2;1;1
258112863249;258112869008;5759;2,9;2;1;1
258112869008;258112872246;3238;2,9;2;1;1
258112872705;258112872899;194;2,9;2;1;1
258112873321;258112873445;124;2,9;2;1;1
258112873842;258112882724;8882;2,9;2;1;1
258113011118;258113012055;937;2,9;2;1;1
258113012055;258113012119;64;2,9;2;1;1
258113012119;258113014026;1907;2,9;2;1;1
258113014026;258113015529;1503;2,9;2;1;1
258113015529;258113016397;868;2,9;2;1;1
258113016397;258113016481;84;2,9;2;1;1
258113016481;258113017460;979;2,9;2;1;1
258113017460;258113018122;662;2,9;2;1;1
258113018122;258113018834;712;2,9;2;1;1
258113018834;258113019492;658;2,9;2;1;1
258113019492;258113022680;3188;2,9;2;1;1
258113022680;258113022766;86;2,9;2;1;1
258113022766;258113023216;450;2,9;2;1;1
258113023216;258113023356;140;2,9;2;1;1
258113472129;258113473057;928;2,9;2;1;1
258113541220;258113544419;3199;2,9;2;1;1
258113549435;258113550020;585;2,9;2;1;1
258113550020;258113550702;682;2,9;2;1;1
258113550702;258113551276;574;2,9;2;1;1
258113551276;258113551671;395;2,9;2;1;1
258113551671;258113551751;80;2,9;2;1;1
258113551751;258113552384;633;2,9;2;1;1
258113552384;258113554988;2604;2,9;2;1;1
258113554988;258113555835;847;2,9;2;1;1
258113557364;258113557602;238;2,9;2;1;1
258113557602;258113558501;899;2,9;2;1;1
258113559231;258113559802;571;2,9;2;1;1
258113559802;258113559873;71;2,9;2;1;1
258113559873;258113559993;120;2,9;2;1;1
258113559993;258113562674;2681;2,9;2;1;1
258113562674;258113563390;716;2,9;2;1;1
258113563390;258113564178;788;2,9;2;1;1
258113564664;258113565432;768;2,9;2;1;1
258113569601;258113570017;416;2,9;2;1;1
